uid,path,cog,fri_dur,word,consonant,vowel,train,label,label_idx,class
ici_7597,PhonGen2025/data/ici/ici_7597.npy,6883.41586586801,179.87492843831365,ici,c,i,yes,ici,24,ici
ici_0795,PhonGen2025/data/ici/ici_0795.npy,7505.8252598316385,162.61851868999625,ici,c,i,yes,ici,24,ici
ici_3164,PhonGen2025/data/ici/ici_3164.npy,7293.780035852948,178.53237940215175,ici,c,i,yes,ici,24,ici
ici_7941,PhonGen2025/data/ici/ici_7941.npy,7104.774193378315,171.19105296893235,ici,c,i,yes,ici,24,ici
ici_3182,PhonGen2025/data/ici/ici_3182.npy,6702.115540503938,176.24542699815947,ici,c,i,yes,ici,24,ici
ici_0764,PhonGen2025/data/ici/ici_0764.npy,6769.694941718077,174.24903148300547,ici,c,i,yes,ici,24,ici
ici_3079,PhonGen2025/data/ici/ici_3079.npy,6080.51359850657,173.43419406922567,ici,c,i,yes,ici,24,ici
ici_0812,PhonGen2025/data/ici/ici_0812.npy,6916.3601323602215,172.03295458519077,ici,c,i,yes,ici,24,ici
ici_7260,PhonGen2025/data/ici/ici_7260.npy,6499.730970374832,168.19813529720577,ici,c,i,yes,ici,24,ici
ici_6932,PhonGen2025/data/ici/ici_6932.npy,6996.364558673829,163.51589394752787,ici,c,i,yes,ici,24,ici
ici_1619,PhonGen2025/data/ici/ici_1619.npy,7682.996697586331,180.8101750458606,ici,c,i,yes,ici,24,ici
ici_6827,PhonGen2025/data/ici/ici_6827.npy,6736.915810137787,189.9641444592305,ici,c,i,yes,ici,24,ici
ici_1043,PhonGen2025/data/ici/ici_1043.npy,6434.391780131961,176.9079049788502,ici,c,i,yes,ici,24,ici
ici_5319,PhonGen2025/data/ici/ici_5319.npy,6489.782999696453,179.41886688837977,ici,c,i,yes,ici,24,ici
ici_4795,PhonGen2025/data/ici/ici_4795.npy,6567.997165245578,179.77989827669907,ici,c,i,yes,ici,24,ici
ici_0488,PhonGen2025/data/ici/ici_0488.npy,6750.787783223874,177.16631118815872,ici,c,i,yes,ici,24,ici
ici_1018,PhonGen2025/data/ici/ici_1018.npy,7336.684560059261,168.29249140310174,ici,c,i,yes,ici,24,ici
ici_2816,PhonGen2025/data/ici/ici_2816.npy,7361.431619627721,166.11772339062094,ici,c,i,yes,ici,24,ici
ici_2717,PhonGen2025/data/ici/ici_2717.npy,7615.727220646949,166.1054114869609,ici,c,i,yes,ici,24,ici
ici_5364,PhonGen2025/data/ici/ici_5364.npy,7012.756420772146,159.89754355597816,ici,c,i,yes,ici,24,ici
ici_2930,PhonGen2025/data/ici/ici_2930.npy,6849.657597899345,179.59807755262474,ici,c,i,yes,ici,24,ici
ici_3363,PhonGen2025/data/ici/ici_3363.npy,6670.496609355317,185.85182536133647,ici,c,i,yes,ici,24,ici
ici_5166,PhonGen2025/data/ici/ici_5166.npy,7182.613648053561,189.3884583574255,ici,c,i,yes,ici,24,ici
ici_1076,PhonGen2025/data/ici/ici_1076.npy,6502.334857522082,162.40754694662684,ici,c,i,yes,ici,24,ici
ici_6399,PhonGen2025/data/ici/ici_6399.npy,6686.247594775447,165.16071928478462,ici,c,i,yes,ici,24,ici
ici_4982,PhonGen2025/data/ici/ici_4982.npy,7789.917406367117,170.8558851819572,ici,c,i,yes,ici,24,ici
ici_6229,PhonGen2025/data/ici/ici_6229.npy,7130.602161721827,187.18994184834904,ici,c,i,yes,ici,24,ici
ici_2922,PhonGen2025/data/ici/ici_2922.npy,6783.505617929254,156.52379010063785,ici,c,i,yes,ici,24,ici
ici_4020,PhonGen2025/data/ici/ici_4020.npy,7050.321156236858,163.01542984812144,ici,c,i,yes,ici,24,ici
ici_4332,PhonGen2025/data/ici/ici_4332.npy,7826.186774840335,187.8705554031569,ici,c,i,yes,ici,24,ici
ici_7000,PhonGen2025/data/ici/ici_7000.npy,6968.6330934621,156.0207296278103,ici,c,i,yes,ici,24,ici
ici_1323,PhonGen2025/data/ici/ici_1323.npy,7077.155587311971,168.8578790296957,ici,c,i,yes,ici,24,ici
ici_7732,PhonGen2025/data/ici/ici_7732.npy,7583.9348537419455,167.7653288819511,ici,c,i,yes,ici,24,ici
ici_2253,PhonGen2025/data/ici/ici_2253.npy,7156.862613799704,173.22444319302278,ici,c,i,yes,ici,24,ici
ici_6655,PhonGen2025/data/ici/ici_6655.npy,6478.986170442753,164.81205798423906,ici,c,i,yes,ici,24,ici
ici_7245,PhonGen2025/data/ici/ici_7245.npy,6603.327651766122,198.3603402940316,ici,c,i,yes,ici,24,ici
ici_0867,PhonGen2025/data/ici/ici_0867.npy,6564.559434285,156.8237419101552,ici,c,i,yes,ici,24,ici
ici_5592,PhonGen2025/data/ici/ici_5592.npy,7626.815909889865,172.9934177414938,ici,c,i,yes,ici,24,ici
ici_2466,PhonGen2025/data/ici/ici_2466.npy,7032.772214714872,180.3484691538238,ici,c,i,yes,ici,24,ici
ici_0466,PhonGen2025/data/ici/ici_0466.npy,6715.397630431063,153.6712715298101,ici,c,i,yes,ici,24,ici
ici_2883,PhonGen2025/data/ici/ici_2883.npy,7408.113217841166,169.4159119091155,ici,c,i,yes,ici,24,ici
ici_4962,PhonGen2025/data/ici/ici_4962.npy,7485.871641656438,177.75249799263574,ici,c,i,yes,ici,24,ici
ici_7043,PhonGen2025/data/ici/ici_7043.npy,7594.298021832122,160.3920878521106,ici,c,i,yes,ici,24,ici
ici_6241,PhonGen2025/data/ici/ici_6241.npy,6543.159393353287,175.4409761256582,ici,c,i,yes,ici,24,ici
ici_5448,PhonGen2025/data/ici/ici_5448.npy,7359.040090832992,162.03625334005233,ici,c,i,yes,ici,24,ici
ici_1503,PhonGen2025/data/ici/ici_1503.npy,7648.234767764196,195.78364316221263,ici,c,i,yes,ici,24,ici
ici_3916,PhonGen2025/data/ici/ici_3916.npy,6862.526515729504,186.6099921645808,ici,c,i,yes,ici,24,ici
ici_3263,PhonGen2025/data/ici/ici_3263.npy,6414.455266620517,181.9973031648016,ici,c,i,yes,ici,24,ici
ici_0264,PhonGen2025/data/ici/ici_0264.npy,7268.974237848177,182.6840353334554,ici,c,i,yes,ici,24,ici
ici_3807,PhonGen2025/data/ici/ici_3807.npy,6461.948966672499,186.0905674269636,ici,c,i,yes,ici,24,ici
ici_4085,PhonGen2025/data/ici/ici_4085.npy,7584.144150080496,171.35097375861773,ici,c,i,yes,ici,24,ici
ici_7840,PhonGen2025/data/ici/ici_7840.npy,6622.559260357668,196.02025853219143,ici,c,i,yes,ici,24,ici
ici_1812,PhonGen2025/data/ici/ici_1812.npy,7543.878801453224,187.17804561037337,ici,c,i,yes,ici,24,ici
ici_1145,PhonGen2025/data/ici/ici_1145.npy,7258.32962833587,181.36005742766807,ici,c,i,yes,ici,24,ici
ici_5828,PhonGen2025/data/ici/ici_5828.npy,7566.1728992790095,166.30220618222765,ici,c,i,yes,ici,24,ici
ici_2150,PhonGen2025/data/ici/ici_2150.npy,7594.418596944674,173.130133549819,ici,c,i,yes,ici,24,ici
ici_3930,PhonGen2025/data/ici/ici_3930.npy,6946.477853815017,171.5864774914133,ici,c,i,yes,ici,24,ici
ici_6320,PhonGen2025/data/ici/ici_6320.npy,7170.779479618688,198.1370372423282,ici,c,i,yes,ici,24,ici
ici_3291,PhonGen2025/data/ici/ici_3291.npy,7230.484440415115,185.68379670099728,ici,c,i,yes,ici,24,ici
ici_0683,PhonGen2025/data/ici/ici_0683.npy,7206.423048172613,185.66685231415835,ici,c,i,yes,ici,24,ici
ici_2841,PhonGen2025/data/ici/ici_2841.npy,7112.348271997331,180.28081745067485,ici,c,i,yes,ici,24,ici
ici_1003,PhonGen2025/data/ici/ici_1003.npy,7189.288269248737,168.58091465398888,ici,c,i,yes,ici,24,ici
ici_6756,PhonGen2025/data/ici/ici_6756.npy,7699.445694213484,184.7270692586324,ici,c,i,yes,ici,24,ici
ici_5130,PhonGen2025/data/ici/ici_5130.npy,7281.681323301393,174.54662663289096,ici,c,i,yes,ici,24,ici
ici_4291,PhonGen2025/data/ici/ici_4291.npy,7549.267988366492,191.16553720608,ici,c,i,yes,ici,24,ici
ici_2174,PhonGen2025/data/ici/ici_2174.npy,6293.064668142582,184.7479318783994,ici,c,i,yes,ici,24,ici
ici_0484,PhonGen2025/data/ici/ici_0484.npy,6996.652368735457,187.05712365999543,ici,c,i,yes,ici,24,ici
ici_3814,PhonGen2025/data/ici/ici_3814.npy,7047.107086196345,185.84535842665852,ici,c,i,yes,ici,24,ici
ici_4415,PhonGen2025/data/ici/ici_4415.npy,6846.7396616143415,161.9510353385038,ici,c,i,yes,ici,24,ici
ici_0519,PhonGen2025/data/ici/ici_0519.npy,6532.833545076564,190.2897833446308,ici,c,i,yes,ici,24,ici
ici_6989,PhonGen2025/data/ici/ici_6989.npy,6546.575298966057,199.45795109003376,ici,c,i,yes,ici,24,ici
ici_1346,PhonGen2025/data/ici/ici_1346.npy,6404.167253168374,168.4217621288456,ici,c,i,yes,ici,24,ici
ici_0697,PhonGen2025/data/ici/ici_0697.npy,7334.160101386439,171.90351799882492,ici,c,i,yes,ici,24,ici
ici_1010,PhonGen2025/data/ici/ici_1010.npy,7095.632642270657,180.97406115885792,ici,c,i,yes,ici,24,ici
ici_6318,PhonGen2025/data/ici/ici_6318.npy,6972.450754874628,171.74422843007747,ici,c,i,yes,ici,24,ici
ici_6596,PhonGen2025/data/ici/ici_6596.npy,6342.70341859859,197.4219143438286,ici,c,i,yes,ici,24,ici
ici_2771,PhonGen2025/data/ici/ici_2771.npy,7473.501966816285,165.7533776529227,ici,c,i,yes,ici,24,ici
LcL_2216,PhonGen2025/data/LcL/LcL_2216.npy,7196.724102249192,179.22500868316124,LcL,c,L,no,LcL,25,LcL
LcL_2583,PhonGen2025/data/LcL/LcL_2583.npy,7244.174992382549,165.84237785798172,LcL,c,L,no,LcL,25,LcL
LcL_1663,PhonGen2025/data/LcL/LcL_1663.npy,7174.497433299805,164.3760608404518,LcL,c,L,no,LcL,25,LcL
LcL_3028,PhonGen2025/data/LcL/LcL_3028.npy,6841.519882325771,199.4214455566566,LcL,c,L,no,LcL,25,LcL
LcL_4344,PhonGen2025/data/LcL/LcL_4344.npy,6572.994344296082,162.0699049547298,LcL,c,L,no,LcL,25,LcL
LcL_2681,PhonGen2025/data/LcL/LcL_2681.npy,7319.544106345444,163.8890810131021,LcL,c,L,no,LcL,25,LcL
LcL_1766,PhonGen2025/data/LcL/LcL_1766.npy,6446.653233034038,184.79086286757823,LcL,c,L,no,LcL,25,LcL
LcL_1124,PhonGen2025/data/LcL/LcL_1124.npy,6942.493305750642,179.03233108804835,LcL,c,L,no,LcL,25,LcL
LcL_4055,PhonGen2025/data/LcL/LcL_4055.npy,6894.178941329286,170.3816815550183,LcL,c,L,no,LcL,25,LcL
LcL_3762,PhonGen2025/data/LcL/LcL_3762.npy,7939.158769879704,155.8840425137921,LcL,c,L,no,LcL,25,LcL
LcL_1536,PhonGen2025/data/LcL/LcL_1536.npy,6720.528813729341,154.84052072442137,LcL,c,L,no,LcL,25,LcL
LcL_2945,PhonGen2025/data/LcL/LcL_2945.npy,7462.008974541768,188.46924260910825,LcL,c,L,no,LcL,25,LcL
LcL_2988,PhonGen2025/data/LcL/LcL_2988.npy,7352.785905166913,172.19101656287378,LcL,c,L,no,LcL,25,LcL
LcL_4292,PhonGen2025/data/LcL/LcL_4292.npy,6632.688978355038,197.5857000768642,LcL,c,L,no,LcL,25,LcL
LcL_4343,PhonGen2025/data/LcL/LcL_4343.npy,6964.175107999021,174.41942127981994,LcL,c,L,no,LcL,25,LcL
LcL_4425,PhonGen2025/data/LcL/LcL_4425.npy,6607.57624473472,173.87347355110185,LcL,c,L,no,LcL,25,LcL
LcL_7942,PhonGen2025/data/LcL/LcL_7942.npy,7588.912333943532,179.52382964171488,LcL,c,L,no,LcL,25,LcL
LcL_4998,PhonGen2025/data/LcL/LcL_4998.npy,6496.388786157623,173.29851291459528,LcL,c,L,no,LcL,25,LcL
LcL_2749,PhonGen2025/data/LcL/LcL_2749.npy,6871.075784456275,177.19443731325015,LcL,c,L,no,LcL,25,LcL
LcL_2303,PhonGen2025/data/LcL/LcL_2303.npy,6533.730709628791,176.47165375332287,LcL,c,L,no,LcL,25,LcL
LcL_3933,PhonGen2025/data/LcL/LcL_3933.npy,6775.322562282423,165.15802004972463,LcL,c,L,no,LcL,25,LcL
LcL_5957,PhonGen2025/data/LcL/LcL_5957.npy,6587.86505957752,180.60675604776767,LcL,c,L,no,LcL,25,LcL
LcL_6132,PhonGen2025/data/LcL/LcL_6132.npy,6871.619703915905,168.65474125395323,LcL,c,L,no,LcL,25,LcL
LcL_7597,PhonGen2025/data/LcL/LcL_7597.npy,6637.542822338185,161.3851830871206,LcL,c,L,no,LcL,25,LcL
LcL_0795,PhonGen2025/data/LcL/LcL_0795.npy,7640.38873026648,166.3772965676041,LcL,c,L,no,LcL,25,LcL
LcL_3164,PhonGen2025/data/LcL/LcL_3164.npy,7094.044067479796,174.139646987703,LcL,c,L,no,LcL,25,LcL
LcL_7941,PhonGen2025/data/LcL/LcL_7941.npy,7295.466282724068,185.0436875573388,LcL,c,L,no,LcL,25,LcL
LcL_3182,PhonGen2025/data/LcL/LcL_3182.npy,6907.071285333881,193.1660956004173,LcL,c,L,no,LcL,25,LcL
LcL_0764,PhonGen2025/data/LcL/LcL_0764.npy,6522.01604079387,162.1200526823969,LcL,c,L,no,LcL,25,LcL
LcL_3079,PhonGen2025/data/LcL/LcL_3079.npy,7058.251364134718,168.36712882473938,LcL,c,L,no,LcL,25,LcL
LcL_0812,PhonGen2025/data/LcL/LcL_0812.npy,6843.332118348583,167.88002992179878,LcL,c,L,no,LcL,25,LcL
LcL_7260,PhonGen2025/data/LcL/LcL_7260.npy,6309.580751066109,190.88006836607585,LcL,c,L,no,LcL,25,LcL
LcL_6932,PhonGen2025/data/LcL/LcL_6932.npy,6862.9805425318245,158.70205737355755,LcL,c,L,no,LcL,25,LcL
LcL_1619,PhonGen2025/data/LcL/LcL_1619.npy,7370.554360065008,189.20735123884745,LcL,c,L,no,LcL,25,LcL
LcL_6827,PhonGen2025/data/LcL/LcL_6827.npy,6799.921888197873,156.5644006450663,LcL,c,L,no,LcL,25,LcL
LcL_1043,PhonGen2025/data/LcL/LcL_1043.npy,6404.346825699795,185.35580809423752,LcL,c,L,no,LcL,25,LcL
LcL_5319,PhonGen2025/data/LcL/LcL_5319.npy,6951.487834831696,174.1850657634925,LcL,c,L,no,LcL,25,LcL
LcL_4795,PhonGen2025/data/LcL/LcL_4795.npy,6628.03618988254,171.98451700162758,LcL,c,L,no,LcL,25,LcL
LcL_0488,PhonGen2025/data/LcL/LcL_0488.npy,6932.57486889187,158.49800777025737,LcL,c,L,no,LcL,25,LcL
LcL_1018,PhonGen2025/data/LcL/LcL_1018.npy,7469.170112725474,150.22814738531665,LcL,c,L,no,LcL,25,LcL
LcL_2816,PhonGen2025/data/LcL/LcL_2816.npy,7327.870109744953,163.14813266749346,LcL,c,L,no,LcL,25,LcL
LcL_2717,PhonGen2025/data/LcL/LcL_2717.npy,6055.337565959276,165.99135156439868,LcL,c,L,no,LcL,25,LcL
LcL_5364,PhonGen2025/data/LcL/LcL_5364.npy,7350.221387413008,186.21008641200856,LcL,c,L,no,LcL,25,LcL
LcL_2930,PhonGen2025/data/LcL/LcL_2930.npy,6578.165780610108,184.9180919938617,LcL,c,L,no,LcL,25,LcL
LcL_3363,PhonGen2025/data/LcL/LcL_3363.npy,7423.605051301504,180.5149369141184,LcL,c,L,no,LcL,25,LcL
LcL_5166,PhonGen2025/data/LcL/LcL_5166.npy,6347.571132667946,166.24466608510727,LcL,c,L,no,LcL,25,LcL
LcL_1076,PhonGen2025/data/LcL/LcL_1076.npy,6959.177219387107,188.4842650244809,LcL,c,L,no,LcL,25,LcL
LcL_6399,PhonGen2025/data/LcL/LcL_6399.npy,6256.625260296781,192.61106249934565,LcL,c,L,no,LcL,25,LcL
LcL_4982,PhonGen2025/data/LcL/LcL_4982.npy,7261.953103574284,162.845511857621,LcL,c,L,no,LcL,25,LcL
LcL_6229,PhonGen2025/data/LcL/LcL_6229.npy,7352.86027154564,171.20173690010287,LcL,c,L,no,LcL,25,LcL
LcL_2922,PhonGen2025/data/LcL/LcL_2922.npy,6999.100627938154,187.0706251438528,LcL,c,L,no,LcL,25,LcL
LcL_4020,PhonGen2025/data/LcL/LcL_4020.npy,7287.0844849389405,194.1440311499106,LcL,c,L,no,LcL,25,LcL
LcL_4332,PhonGen2025/data/LcL/LcL_4332.npy,6351.1098699692775,177.2826724375266,LcL,c,L,no,LcL,25,LcL
LcL_7000,PhonGen2025/data/LcL/LcL_7000.npy,7138.276111585504,168.8827609592329,LcL,c,L,no,LcL,25,LcL
LcL_1323,PhonGen2025/data/LcL/LcL_1323.npy,7601.850751748313,177.37889137642927,LcL,c,L,no,LcL,25,LcL
LcL_7732,PhonGen2025/data/LcL/LcL_7732.npy,7769.370022853262,159.6021164554591,LcL,c,L,no,LcL,25,LcL
LcL_2253,PhonGen2025/data/LcL/LcL_2253.npy,6109.206891784034,158.12231784724423,LcL,c,L,no,LcL,25,LcL
LcL_6655,PhonGen2025/data/LcL/LcL_6655.npy,6810.400094490079,173.04144895729968,LcL,c,L,no,LcL,25,LcL
LcL_7245,PhonGen2025/data/LcL/LcL_7245.npy,7177.486072267645,165.90607212282688,LcL,c,L,no,LcL,25,LcL
LcL_0867,PhonGen2025/data/LcL/LcL_0867.npy,6153.0643767323,164.09874142393153,LcL,c,L,no,LcL,25,LcL
LcL_5592,PhonGen2025/data/LcL/LcL_5592.npy,7224.826412254541,169.50495605890043,LcL,c,L,no,LcL,25,LcL
LcL_2466,PhonGen2025/data/LcL/LcL_2466.npy,6792.060975311592,196.7607584957742,LcL,c,L,no,LcL,25,LcL
LcL_0466,PhonGen2025/data/LcL/LcL_0466.npy,7089.990800045643,179.04380894534677,LcL,c,L,no,LcL,25,LcL
LcL_2883,PhonGen2025/data/LcL/LcL_2883.npy,6959.856845156941,178.5540128357633,LcL,c,L,no,LcL,25,LcL
LcL_4962,PhonGen2025/data/LcL/LcL_4962.npy,6670.946838087759,169.30117798017503,LcL,c,L,no,LcL,25,LcL
LcL_7043,PhonGen2025/data/LcL/LcL_7043.npy,6409.946204216318,160.12201728784345,LcL,c,L,no,LcL,25,LcL
LcL_6241,PhonGen2025/data/LcL/LcL_6241.npy,6360.70255853074,197.01902262003537,LcL,c,L,no,LcL,25,LcL
LcL_5448,PhonGen2025/data/LcL/LcL_5448.npy,6923.021373700502,174.8806518773498,LcL,c,L,no,LcL,25,LcL
LcL_1503,PhonGen2025/data/LcL/LcL_1503.npy,7687.046530816234,174.8180020268933,LcL,c,L,no,LcL,25,LcL
LcL_3916,PhonGen2025/data/LcL/LcL_3916.npy,6360.030328537477,195.2369328589088,LcL,c,L,no,LcL,25,LcL
LcL_3263,PhonGen2025/data/LcL/LcL_3263.npy,6297.036236580143,158.86340997152607,LcL,c,L,no,LcL,25,LcL
LcL_0264,PhonGen2025/data/LcL/LcL_0264.npy,7024.48020400176,163.7528679719347,LcL,c,L,no,LcL,25,LcL
LcL_3807,PhonGen2025/data/LcL/LcL_3807.npy,7318.126630027044,162.81775405938242,LcL,c,L,no,LcL,25,LcL
LcL_4085,PhonGen2025/data/LcL/LcL_4085.npy,7065.353937457744,173.7037398315952,LcL,c,L,no,LcL,25,LcL
LcL_7840,PhonGen2025/data/LcL/LcL_7840.npy,6307.826249312473,174.6583813953584,LcL,c,L,no,LcL,25,LcL
LcL_1812,PhonGen2025/data/LcL/LcL_1812.npy,7168.783177946793,164.36903677152017,LcL,c,L,no,LcL,25,LcL
LcL_1145,PhonGen2025/data/LcL/LcL_1145.npy,7234.214561970495,194.1614232915604,LcL,c,L,no,LcL,25,LcL
LcL_5828,PhonGen2025/data/LcL/LcL_5828.npy,6715.632382884164,182.10348830026967,LcL,c,L,no,LcL,25,LcL
LcL_2150,PhonGen2025/data/LcL/LcL_2150.npy,6898.015961059809,177.00516382082708,LcL,c,L,no,LcL,25,LcL
LcL_3930,PhonGen2025/data/LcL/LcL_3930.npy,6518.528703439503,180.94972826893388,LcL,c,L,no,LcL,25,LcL
LcL_6320,PhonGen2025/data/LcL/LcL_6320.npy,6165.640114082778,162.12036692077712,LcL,c,L,no,LcL,25,LcL
LcL_3291,PhonGen2025/data/LcL/LcL_3291.npy,6715.641616428296,188.56622677244223,LcL,c,L,no,LcL,25,LcL
LcL_0683,PhonGen2025/data/LcL/LcL_0683.npy,6632.824120590248,166.8158647846506,LcL,c,L,no,LcL,25,LcL
LcL_2841,PhonGen2025/data/LcL/LcL_2841.npy,7423.174338942961,160.15283438063224,LcL,c,L,no,LcL,25,LcL
LcL_1003,PhonGen2025/data/LcL/LcL_1003.npy,7179.305215111461,164.7881876700733,LcL,c,L,no,LcL,25,LcL
LcL_6756,PhonGen2025/data/LcL/LcL_6756.npy,6720.597763496385,170.40712344203752,LcL,c,L,no,LcL,25,LcL
LcL_5130,PhonGen2025/data/LcL/LcL_5130.npy,6402.619865495127,183.444890129412,LcL,c,L,no,LcL,25,LcL
LcL_4291,PhonGen2025/data/LcL/LcL_4291.npy,7294.592953750009,172.0164548939373,LcL,c,L,no,LcL,25,LcL
LcL_2174,PhonGen2025/data/LcL/LcL_2174.npy,7869.660788508547,175.0060436146348,LcL,c,L,no,LcL,25,LcL
LcL_0484,PhonGen2025/data/LcL/LcL_0484.npy,6709.819255406867,163.94982587087128,LcL,c,L,no,LcL,25,LcL
LcL_3814,PhonGen2025/data/LcL/LcL_3814.npy,6769.485236929322,151.2082611468989,LcL,c,L,no,LcL,25,LcL
LcL_4415,PhonGen2025/data/LcL/LcL_4415.npy,6604.325370083594,167.61671624741246,LcL,c,L,no,LcL,25,LcL
LcL_0519,PhonGen2025/data/LcL/LcL_0519.npy,6832.243356221777,150.0194040120647,LcL,c,L,no,LcL,25,LcL
LcL_6989,PhonGen2025/data/LcL/LcL_6989.npy,6683.010474922621,166.0194149804187,LcL,c,L,no,LcL,25,LcL
LcL_1346,PhonGen2025/data/LcL/LcL_1346.npy,6799.409558008757,176.01553676904356,LcL,c,L,no,LcL,25,LcL
LcL_0697,PhonGen2025/data/LcL/LcL_0697.npy,6952.319561137149,168.93093701097297,LcL,c,L,no,LcL,25,LcL
LcL_1010,PhonGen2025/data/LcL/LcL_1010.npy,7296.466200156903,183.6952027439185,LcL,c,L,no,LcL,25,LcL
LcL_6318,PhonGen2025/data/LcL/LcL_6318.npy,7846.5480604508175,191.1136465304722,LcL,c,L,no,LcL,25,LcL
LcL_6596,PhonGen2025/data/LcL/LcL_6596.npy,7318.791075042605,149.4311773345647,LcL,c,L,no,LcL,25,LcL
LcL_2771,PhonGen2025/data/LcL/LcL_2771.npy,7914.073048387997,178.1772706814374,LcL,c,L,no,LcL,25,LcL
ece_2216,PhonGen2025/data/ece/ece_2216.npy,6574.306161343973,175.18727671594672,ece,c,e,yes,ece,26,ece
ece_2583,PhonGen2025/data/ece/ece_2583.npy,6792.957389231202,158.53240874381137,ece,c,e,yes,ece,26,ece
ece_1663,PhonGen2025/data/ece/ece_1663.npy,7093.560213336934,181.2875672914824,ece,c,e,yes,ece,26,ece
ece_3028,PhonGen2025/data/ece/ece_3028.npy,7096.125372708595,169.12801923195906,ece,c,e,yes,ece,26,ece
ece_4344,PhonGen2025/data/ece/ece_4344.npy,6742.290888894176,156.78347183979037,ece,c,e,yes,ece,26,ece
ece_2681,PhonGen2025/data/ece/ece_2681.npy,7180.826834100361,183.98127251651013,ece,c,e,yes,ece,26,ece
ece_1766,PhonGen2025/data/ece/ece_1766.npy,7857.344130417894,180.60350311702445,ece,c,e,yes,ece,26,ece
ece_1124,PhonGen2025/data/ece/ece_1124.npy,7614.995828701439,170.10758373186118,ece,c,e,yes,ece,26,ece
ece_4055,PhonGen2025/data/ece/ece_4055.npy,7198.540161684434,184.12664981347044,ece,c,e,yes,ece,26,ece
ece_3762,PhonGen2025/data/ece/ece_3762.npy,6776.182097065437,173.71390171850726,ece,c,e,yes,ece,26,ece
ece_1536,PhonGen2025/data/ece/ece_1536.npy,6864.428742864059,185.9955988833228,ece,c,e,yes,ece,26,ece
ece_2945,PhonGen2025/data/ece/ece_2945.npy,7148.231986553476,179.9990933205772,ece,c,e,yes,ece,26,ece
ece_2988,PhonGen2025/data/ece/ece_2988.npy,6839.720515050916,160.16554437925836,ece,c,e,yes,ece,26,ece
ece_4292,PhonGen2025/data/ece/ece_4292.npy,6106.717661352209,162.29674279064426,ece,c,e,yes,ece,26,ece
ece_4343,PhonGen2025/data/ece/ece_4343.npy,7450.288474697495,172.9233973975893,ece,c,e,yes,ece,26,ece
ece_4425,PhonGen2025/data/ece/ece_4425.npy,6249.874564101699,179.03115259960416,ece,c,e,yes,ece,26,ece
ece_7942,PhonGen2025/data/ece/ece_7942.npy,6336.134125970505,167.11165144149683,ece,c,e,yes,ece,26,ece
ece_4998,PhonGen2025/data/ece/ece_4998.npy,6551.846400635654,184.2839883341104,ece,c,e,yes,ece,26,ece
ece_2749,PhonGen2025/data/ece/ece_2749.npy,7321.340774728274,157.5561620057889,ece,c,e,yes,ece,26,ece
ece_2303,PhonGen2025/data/ece/ece_2303.npy,6904.987289177542,193.11354667029192,ece,c,e,yes,ece,26,ece
ece_3933,PhonGen2025/data/ece/ece_3933.npy,6583.414122529186,172.93831471637668,ece,c,e,yes,ece,26,ece
ece_5957,PhonGen2025/data/ece/ece_5957.npy,7523.89263381304,181.4104761212201,ece,c,e,yes,ece,26,ece
ece_6132,PhonGen2025/data/ece/ece_6132.npy,7612.210115872364,170.4583784959595,ece,c,e,yes,ece,26,ece
ece_7597,PhonGen2025/data/ece/ece_7597.npy,6976.338133328325,173.55545909141162,ece,c,e,yes,ece,26,ece
ece_0795,PhonGen2025/data/ece/ece_0795.npy,6290.877037482916,186.0859114430436,ece,c,e,yes,ece,26,ece
ece_3164,PhonGen2025/data/ece/ece_3164.npy,6380.962291054833,187.8840519826728,ece,c,e,yes,ece,26,ece
ece_7941,PhonGen2025/data/ece/ece_7941.npy,7412.612642080287,190.8116768723271,ece,c,e,yes,ece,26,ece
ece_3182,PhonGen2025/data/ece/ece_3182.npy,7540.052659355325,152.35080637310728,ece,c,e,yes,ece,26,ece
ece_0764,PhonGen2025/data/ece/ece_0764.npy,6528.8628346395135,198.2760733154241,ece,c,e,yes,ece,26,ece
ece_3079,PhonGen2025/data/ece/ece_3079.npy,7112.011645130775,185.93432019796592,ece,c,e,yes,ece,26,ece
ece_0812,PhonGen2025/data/ece/ece_0812.npy,6839.82157215596,173.5222426570544,ece,c,e,yes,ece,26,ece
ece_7260,PhonGen2025/data/ece/ece_7260.npy,7342.0660456934675,167.5675128248618,ece,c,e,yes,ece,26,ece
ece_6932,PhonGen2025/data/ece/ece_6932.npy,6505.432911024096,190.6266599617847,ece,c,e,yes,ece,26,ece
ece_1619,PhonGen2025/data/ece/ece_1619.npy,7280.218184899074,159.14004798150648,ece,c,e,yes,ece,26,ece
ece_6827,PhonGen2025/data/ece/ece_6827.npy,7511.836895655659,153.5750734543724,ece,c,e,yes,ece,26,ece
ece_1043,PhonGen2025/data/ece/ece_1043.npy,7315.847943089871,173.1662299023023,ece,c,e,yes,ece,26,ece
ece_5319,PhonGen2025/data/ece/ece_5319.npy,6799.809864743405,169.79421257599878,ece,c,e,yes,ece,26,ece
ece_4795,PhonGen2025/data/ece/ece_4795.npy,6681.511483337998,182.4071364728105,ece,c,e,yes,ece,26,ece
ece_0488,PhonGen2025/data/ece/ece_0488.npy,6668.795253548797,164.03904568413267,ece,c,e,yes,ece,26,ece
ece_1018,PhonGen2025/data/ece/ece_1018.npy,6871.665457306502,174.18523476097815,ece,c,e,yes,ece,26,ece
